Date,Time,Temp1,Temp2,Temp3
2021/6/1, 14:5:37, 30.2500, 30.2500, 30.3125
2021/6/1, 14:5:40, 30.2500, 30.2500, 30.2500
2021/6/1, 14:5:45, 30.3125, 30.3125, 30.2500
2021/6/1, 14:5:50, 30.3125, 30.3125, 30.3125
2021/6/1, 14:5:55, 30.3125, 30.3125, 30.3750
2021/6/1, 14:6:0, 30.3750, 30.3750, 30.4375
2021/6/1, 14:6:5, 30.3750, 30.4375, 30.3750
2021/6/1, 14:6:10, 30.4375, 30.3750, 30.3750
2021/6/1, 14:6:15, 30.5000, 30.4375, 30.4375
2021/6/1, 14:6:20, 30.4375, 30.4375, 30.4375
2021/6/1, 14:6:25, 30.5000, 30.4375, 30.5000
2021/6/1, 14:6:30, 30.5000, 30.5625, 30.5000
2021/6/1, 14:6:35, 30.5625, 30.5625, 30.5000
2021/6/1, 14:6:40, 30.5625, 30.5625, 30.5625
2021/6/1, 14:6:45, 30.6250, 30.6250, 30.5625
2021/6/1, 14:6:50, 30.6250, 30.6875, 30.6250
2021/6/1, 14:6:55, 30.6250, 30.6250, 30.6250
2021/6/1, 14:7:0, 30.6875, 30.6875, 30.6875
2021/6/1, 14:7:5, 30.6875, 30.6875, 30.6875
2021/6/1, 14:7:10, 30.6875, 30.6875, 30.7500
2021/6/1, 14:7:15, 30.7500, 30.7500, 30.7500
2021/6/1, 14:7:20, 30.8125, 30.7500, 30.8125
2021/6/1, 14:7:25, 30.7500, 30.8125, 30.7500
2021/6/1, 14:7:30, 30.8125, 30.8125, 30.8750
2021/6/1, 14:7:35, 30.8125, 30.8125, 30.8125
2021/6/1, 14:7:40, 30.8750, 30.8750, 30.8750
2021/6/1, 14:7:45, 30.8750, 30.9375, 30.8750
2021/6/1, 14:7:50, 30.8750, 30.9375, 30.9375
2021/6/1, 14:7:55, 30.9375, 31.0000, 30.9375
2021/6/1, 14:8:0, 30.9375, 31.0000, 30.9375
2021/6/1, 14:8:5, 31.0000, 31.0000, 30.9375
