Date,Time,Temp1,Temp2,Temp3
2021/6/1, 14:5:37, 31.8125, 31.7500, 31.6875
2021/6/1, 14:5:40, 31.8125, 31.7500, 31.6875
2021/6/1, 14:5:45, 31.8125, 31.8125, 31.6875
2021/6/1, 14:5:50, 31.8750, 31.8125, 31.6875
2021/6/1, 14:5:55, 31.8750, 31.8125, 31.6875
2021/6/1, 14:6:0, 31.9375, 31.8125, 31.7500
2021/6/1, 14:6:5, 31.9375, 31.8750, 31.8125
2021/6/1, 14:6:10, 31.9375, 31.8750, 31.8125
2021/6/1, 14:6:15, 31.9375, 31.9375, 31.8125
2021/6/1, 14:6:20, 32.0000, 31.9375, 31.8125
2021/6/1, 14:6:25, 32.0000, 31.9375, 31.8750
2021/6/1, 14:6:30, 32.0625, 31.9375, 31.8750
2021/6/1, 14:6:35, 32.0625, 32.0000, 31.9375
2021/6/1, 14:6:40, 32.0625, 32.0000, 31.9375
2021/6/1, 14:6:45, 32.0625, 32.0625, 31.9375
2021/6/1, 14:6:50, 32.1250, 32.0625, 32.0000
2021/6/1, 14:6:55, 32.1875, 32.0625, 32.0000
2021/6/1, 14:7:0, 32.1250, 32.1250, 32.0000
2021/6/1, 14:7:5, 32.1875, 32.1250, 32.0000
2021/6/1, 14:7:10, 32.1875, 32.1250, 32.0000
2021/6/1, 14:7:15, 32.1875, 32.1250, 32.0000
2021/6/1, 14:7:20, 32.2500, 32.1875, 32.1250
2021/6/1, 14:7:25, 32.2500, 32.2500, 32.1250
2021/6/1, 14:7:30, 32.3125, 32.1875, 32.1250
2021/6/1, 14:7:35, 32.3125, 32.2500, 32.1875
2021/6/1, 14:7:40, 32.3125, 32.3125, 32.1875
2021/6/1, 14:7:45, 32.3750, 32.3125, 32.1875
2021/6/1, 14:7:50, 32.3750, 32.3125, 32.1875
2021/6/1, 14:7:55, 32.4375, 32.3750, 32.1875
2021/6/1, 14:8:0, 32.3750, 32.3750, 32.2500
2021/6/1, 14:8:5, 32.4375, 32.3750, 32.2500
2021/6/1, 14:8:10, 32.5000, 32.3750, 32.3125
2021/6/1, 14:8:15, 32.4375, 32.4375, 32.3125
2021/6/1, 14:8:20, 32.5000, 32.4375, 32.3125
2021/6/1, 14:8:25, 32.5000, 32.5000, 32.3750
2021/6/1, 14:8:30, 32.5625, 32.5625, 32.3750
2021/6/1, 14:8:35, 32.5625, 32.5000, 32.3750
2021/6/1, 14:8:40, 32.5625, 32.5000, 32.4375
2021/6/1, 14:8:45, 32.6250, 32.5625, 32.4375
2021/6/1, 14:8:50, 32.6250, 32.5625, 32.5000
2021/6/1, 14:8:55, 32.6875, 32.6250, 32.5000
2021/6/1, 14:9:0, 32.6875, 32.6250, 32.5000
2021/6/1, 14:9:5, 32.6875, 32.6250, 32.5000
2021/6/1, 14:9:10, 32.7500, 32.6250, 32.5625
2021/6/1, 14:9:15, 32.7500, 32.6875, 32.5625
2021/6/1, 14:9:20, 32.7500, 32.6875, 32.6250
2021/6/1, 14:9:25, 32.8125, 32.6875, 32.6250
2021/6/1, 14:9:30, 32.8125, 32.7500, 32.6875
2021/6/1, 14:9:35, 32.8125, 32.8125, 32.6875
2021/6/1, 14:9:40, 32.8750, 32.8125, 32.6875
2021/6/1, 14:9:45, 32.8750, 32.8125, 32.6875
2021/6/1, 14:9:50, 32.9375, 32.8125, 32.7500
2021/6/1, 14:9:55, 32.9375, 32.8750, 32.7500
2021/6/1, 14:10:0, 32.8750, 32.8750, 32.8125
2021/6/1, 14:10:5, 32.9375, 32.9375, 32.8125
2021/6/1, 14:10:10, 32.9375, 32.8750, 32.8125
2021/6/1, 14:10:15, 33.0000, 33.0000, 32.8125
2021/6/1, 14:10:20, 33.0000, 33.0000, 32.8125
2021/6/1, 14:10:25, 33.0625, 33.0000, 32.8750
2021/6/1, 14:10:30, 33.0625, 33.0000, 32.8750
2021/6/1, 14:10:35, 33.0625, 33.0625, 32.9375
2021/6/1, 14:10:40, 33.1250, 33.0625, 32.9375
2021/6/1, 14:10:45, 33.1250, 33.1250, 33.0000
2021/6/1, 14:10:50, 33.1875, 33.1250, 32.9375
2021/6/1, 14:10:55, 33.1875, 33.1875, 33.0000
2021/6/1, 14:11:0, 33.1875, 33.1875, 33.0000
2021/6/1, 14:11:5, 33.1875, 33.1875, 33.0625
2021/6/1, 14:11:10, 33.2500, 33.1875, 33.0625
2021/6/1, 14:11:15, 33.3125, 33.2500, 33.1250
2021/6/1, 14:11:20, 33.3125, 33.2500, 33.1250
2021/6/1, 14:11:25, 33.3125, 33.3125, 33.1250
2021/6/1, 14:11:30, 33.3750, 33.3125, 33.1875
2021/6/1, 14:11:35, 33.3750, 33.3125, 33.2500
2021/6/1, 14:11:40, 33.3750, 33.3125, 33.2500
2021/6/1, 14:11:45, 33.4375, 33.3750, 33.2500
2021/6/1, 14:11:50, 33.3750, 33.3750, 33.2500
2021/6/1, 14:11:55, 33.4375, 33.3750, 33.3125
2021/6/1, 14:12:0, 33.4375, 33.4375, 33.3125
2021/6/1, 14:12:5, 33.4375, 33.3750, 33.2500
2021/6/1, 14:12:10, 33.5000, 33.4375, 33.3750
2021/6/1, 14:12:15, 33.5000, 33.4375, 33.3125
2021/6/1, 14:12:20, 33.5625, 33.5000, 33.3750
2021/6/1, 14:12:25, 33.5625, 33.5000, 33.3750
2021/6/1, 14:12:30, 33.5625, 33.5625, 33.3750
2021/6/1, 14:12:35, 33.5625, 33.5625, 33.4375
2021/6/1, 14:12:40, 33.6250, 33.5625, 33.4375
2021/6/1, 14:12:45, 33.6250, 33.5625, 33.4375
2021/6/1, 14:12:50, 33.6875, 33.6250, 33.4375
2021/6/1, 14:12:55, 33.6875, 33.6875, 33.5000
2021/6/1, 14:13:0, 33.6875, 33.6250, 33.5000
2021/6/1, 14:13:5, 33.6875, 33.6875, 33.5000
2021/6/1, 14:13:10, 33.7500, 33.6875, 33.5625
2021/6/1, 14:13:15, 33.7500, 33.6875, 33.6250
2021/6/1, 14:13:20, 33.8125, 33.7500, 33.5625
2021/6/1, 14:13:25, 33.8125, 33.7500, 33.6250
2021/6/1, 14:13:30, 33.8125, 33.7500, 33.6250
2021/6/1, 14:13:35, 33.8125, 33.8125, 33.6250
2021/6/1, 14:13:40, 33.8125, 33.8125, 33.6875
2021/6/1, 14:13:45, 33.8750, 33.8750, 33.6875
2021/6/1, 14:13:50, 33.8750, 33.8750, 33.7500
2021/6/1, 14:13:55, 33.8750, 33.9375, 33.7500
2021/6/1, 14:14:0, 33.9375, 33.8750, 33.7500
2021/6/1, 14:14:5, 33.9375, 33.9375, 33.8125
2021/6/1, 14:14:10, 34.0000, 33.9375, 33.7500
2021/6/1, 14:14:15, 34.0000, 33.9375, 33.8750
2021/6/1, 14:14:20, 34.0000, 34.0000, 33.8750
2021/6/1, 14:14:25, 34.0625, 34.0000, 33.8750
2021/6/1, 14:14:30, 34.0625, 34.0000, 33.8750
2021/6/1, 14:14:35, 34.0625, 34.0625, 33.9375
2021/6/1, 14:14:40, 34.1250, 34.0625, 33.9375
2021/6/1, 14:14:45, 34.1875, 34.0625, 34.0000
2021/6/1, 14:14:50, 34.1875, 34.1250, 34.0000
2021/6/1, 14:14:55, 34.1875, 34.1250, 34.0625
2021/6/1, 14:15:0, 34.1875, 34.1250, 34.0000
2021/6/1, 14:15:5, 34.1875, 34.1875, 34.0625
2021/6/1, 14:15:10, 34.2500, 34.1875, 34.0625
2021/6/1, 14:15:15, 34.2500, 34.1875, 34.1250
2021/6/1, 14:15:20, 34.2500, 34.1875, 34.1250
2021/6/1, 14:15:25, 34.2500, 34.2500, 34.1250
2021/6/1, 14:15:30, 34.3125, 34.3125, 34.1250
2021/6/1, 14:15:35, 34.3125, 34.3125, 34.1875
2021/6/1, 14:15:40, 34.2500, 34.2500, 34.1875
2021/6/1, 14:15:45, 34.3125, 34.3125, 34.1875
2021/6/1, 14:15:50, 34.3750, 34.3750, 34.1875
